4.484976530075073242e-01,4.155409932136535645e-01,-6.039569377899169922e-01,2.035975933074951172e+00,5.760576725006103516e-01,4.724659919738769531e-01,-3.310523033142089844e-01
6.434810161590576172e-01,5.624196529388427734e-01,-8.512754440307617188e-01,1.931665420532226562e+00,1.305297851562500000e+00,4.647002220153808594e-01,-3.352707624435424805e-01
6.434330940246582031e-01,5.716355443000793457e-01,-7.439806461334228516e-01,2.076914072036743164e+00,3.470511436462402344e-01,4.654669761657714844e-01,-3.243410587310791016e-01
3.316634893417358398e-01,1.275600790977478027e-01,-3.442947864532470703e-01,1.927638530731201172e+00,4.439318180084228516e-01,6.711149215698242188e-02,4.584684967994689941e-01
6.064497232437133789e-01,4.608173966407775879e-01,-6.834722757339477539e-01,1.891014814376831055e+00,7.518184185028076172e-01,2.022933959960937500e-01,4.517573118209838867e-01
3.392974138259887695e-01,-6.641657650470733643e-02,-1.203095912933349609e-01,1.964262485504150391e+00,2.888197898864746094e-01,-2.969212532043457031e-01,-4.677683115005493164e-01
5.838714838027954102e-01,3.465238809585571289e-01,-4.847857952117919922e-01,1.919201612472534180e+00,5.277614593505859375e-01,-8.877944946289062500e-02,-4.674806594848632812e-01
5.925600528717041016e-01,5.252805352210998535e-01,-7.232719659805297852e-01,2.003283023834228516e+00,7.772009372711181641e-01,4.548249244689941406e-01,-4.728496074676513672e-01
2.203299999237060547e-01,-6.243781745433807373e-02,-1.990460157394409180e-01,2.137122869491577148e+00,-9.396815299987792969e-02,-3.000879287719726562e-02,-4.527161121368408203e-01
2.034801244735717773e-01,-7.044327259063720703e-02,-2.002323865890502930e-01,2.003091335296630859e+00,3.358819484710693359e-01,2.281761169433593750e-02,-4.526202678680419922e-01
