-7.505786418914794922e-02,1.039332300424575806e-01,-1.273155212402343750e-01,1.647979140281677246e+00,-9.335627555847167969e-01,-6.265733838081359863e-01,7.470005750656127930e-01
-7.494831085205078125e-02,1.039332300424575806e-01,-9.669089317321777344e-02,1.283754587173461914e+00,-1.864302158355712891e-01,-6.283186674118041992e-01,7.487459182739257812e-01
3.952715396881103516e-01,5.577188134193420410e-01,-9.741277694702148438e-01,1.362946391105651855e+00,-1.580097675323486328e-01,-3.438300192356109619e-01,7.679445147514343262e-01
3.344054222106933594e-01,5.402655601501464844e-01,-9.732513427734375000e-01,1.231407523155212402e+00,3.108489513397216797e-01,-3.333580195903778076e-01,7.661991715431213379e-01
2.377645969390869141e-01,5.088496804237365723e-01,-1.012860774993896484e+00,1.172636866569519043e+00,8.250622749328613281e-01,-3.106687664985656738e-01,7.644538879394531250e-01
4.432084560394287109e-01,3.866766393184661865e-01,-9.754974842071533203e-01,8.632521629333496094e-01,4.424357414245605469e-01,-8.796461224555969238e-01,7.766711115837097168e-01
-1.570711135864257812e-01,3.011554777622222900e-01,-4.309341907501220703e-01,1.785462260246276855e+00,-1.954364776611328125e-01,-1.396264731884002686e-01,-4.555312991142272949e-01
-1.573450565338134766e-01,3.011554777622222900e-01,-4.026651382446289062e-01,1.634652733802795410e+00,4.204328060150146484e-01,-1.134465411305427551e-01,-4.537859559059143066e-01
-1.616730690002441406e-01,3.011554777622222900e-01,-4.197032451629638672e-01,1.508482813835144043e+00,9.790294170379638672e-01,-7.853995263576507568e-02,-4.537859559059143066e-01
-2.795704603195190430e-01,5.157335475087165833e-02,-1.676921844482421875e-01,1.507236480712890625e+00,7.699468135833740234e-01,-1.972223669290542603e-01,-4.555312991142272949e-01
