-3.142225444316864014e-01,8.836611509323120117e-01,-1.421701073646545410e+00,-7.450161129236221313e-02,5.766195654869079590e-01,-3.163835499435663223e-04
-3.046351671218872070e-01,9.869900941848754883e-01,-1.686546683311462402e+00,-7.429835945367813110e-02,1.064007401466369629e+00,-3.163835499435663223e-04
-3.312478065490722656e-01,8.778799772262573242e-01,-1.231993675231933594e+00,-1.242486089468002319e-01,-2.962500322610139847e-03,-3.163835499435663223e-04
-3.656588494777679443e-01,8.717152476310729980e-01,-1.297699809074401855e+00,-6.048026084899902344e-01,1.746973991394042969e-01,-3.163835499435663223e-04
-2.603932321071624756e-01,9.203194379806518555e-01,-1.519005298614501953e+00,-6.047565937042236328e-01,8.256229758262634277e-01,-3.163835499435663223e-04
-3.896963000297546387e-01,8.871202468872070312e-01,-1.267975091934204102e+00,-6.050921678543090820e-01,7.767695002257823944e-03,-3.163835499435663223e-04
-3.142724037170410156e-01,8.697709441184997559e-01,-1.364677190780639648e+00,2.336080223321914673e-01,4.445188641548156738e-01,-3.106311196461319923e-04
-2.839724421501159668e-01,8.808577656745910645e-01,-1.230085730552673340e+00,2.336022704839706421e-01,-2.578813396394252777e-02,-3.106311196461319923e-04
-3.536228239536285400e-01,9.935727715492248535e-01,-1.695631742477416992e+00,2.340452075004577637e-01,1.087272167205810547e+00,-3.106311196461319923e-04
-3.231560587882995605e-01,9.912890791893005371e-01,-1.694887757301330566e+00,4.549978673458099365e-02,1.075121164321899414e+00,-3.106311196461319923e-04
