1.184880286455154419e-01,5.293440818786621094e-02,-3.454213142395019531e-01,1.960619211196899414e+00,-1.598575750934045914e-01,2.569413185119628906e-02,1.833111604107457993e-01
1.181404888629913330e-01,5.271863937377929688e-02,-3.894872665405273438e-01,1.786895751953125000e+00,4.348116219043731689e-01,5.838704109191894531e-02,1.766955216778356430e-01
4.968420267105102539e-01,5.004012584686279297e-01,-9.305150508880615234e-01,1.836270809173583984e+00,8.957848548889160156e-01,4.310486316680908203e-01,1.862832864178258774e-01
4.947327971458435059e-01,5.015039443969726562e-01,-8.470928668975830078e-01,1.992449283599853516e+00,-1.637161413775842789e-01,4.222280979156494141e-01,1.921312173260290024e-01
4.920962452888488770e-01,3.297100067138671875e-01,-6.132805347442626953e-01,1.821314573287963867e+00,2.666250169277191162e-01,-1.205134391784667969e-01,-4.710276762591760757e-01
4.890402555465698242e-01,3.254315853118896484e-01,-8.207275867462158203e-01,1.531008720397949219e+00,1.239420533180236816e+00,-9.453153610229492188e-02,-4.686310927020471695e-01
9.471133351325988770e-02,-7.009577751159667969e-02,-2.430520057678222656e-01,1.820739269256591797e+00,1.337798833847045898e-01,-1.068034172058105469e-01,4.466764291180211899e-01
8.324243128299713135e-02,-6.668019294738769531e-02,-2.885317802429199219e-01,2.093787908554077148e+00,-6.720512549029749039e-01,-1.135146617889404297e-01,4.509908517254430649e-01
2.215643376111984253e-01,1.788644790649414062e-01,-4.457411766052246094e-01,2.023032903671264648e+00,-3.533547560321252945e-01,3.298044204711914062e-02,4.748632272137243149e-01
1.071869134902954102e-01,5.297017097473144531e-02,-3.501548767089843750e-01,1.929364204406738281e+00,-4.422170320619756012e-02,5.416870117187500000e-02,7.420652707944697113e-02
