3.785960376262664795e-01,9.068166017532348633e-01,-1.450202465057373047e+00,-4.316046833992004395e-02,5.178393125534057617e-01,-8.436894131591543555e-05
3.836409151554107666e-01,1.009796500205993652e+00,-1.728734970092773438e+00,-4.219597578048706055e-02,1.037498354911804199e+00,-8.436894131591543555e-05
3.733076453208923340e-01,9.110043644905090332e-01,-1.279547095298767090e+00,-4.285942390561103821e-02,-3.334682434797286987e-02,-8.436894131591543555e-05
3.654018938541412354e-01,8.968054652214050293e-01,-1.397713422775268555e+00,-4.763969182968139648e-01,3.745463490486145020e-01,-8.436894131591543555e-05
3.550705313682556152e-01,8.989319205284118652e-01,-1.405360341072082520e+00,-8.426194787025451660e-01,3.645620346069335938e-01,-8.436894131591543555e-05
3.754628896713256836e-01,9.033172130584716797e-01,-1.439144372940063477e+00,5.315377712249755859e-01,5.008236169815063477e-01,-8.436894131591543555e-05
3.751177489757537842e-01,9.033076167106628418e-01,-1.437428236007690430e+00,8.953826427459716797e-01,5.007871985435485840e-01,-8.436894131591543555e-05
3.841720521450042725e-01,9.191037416458129883e-01,-1.496363759040832520e+00,-1.422805488109588623e-01,6.207138299942016602e-01,-8.436894131591543555e-05
3.770678043365478516e-01,9.000037908554077148e-01,-1.415112614631652832e+00,-1.430456191301345825e-01,4.307897388935089111e-01,-8.436894131591543555e-05
3.553850054740905762e-01,9.296191930770874023e-01,-1.262636899948120117e+00,-1.430360376834869385e-01,-1.598273813724517822e-01,-8.436894131591543555e-05
