-1.485976113661904963e+00,-9.846923638107014654e-01,1.731058505851875706e+00,-2.484965281939991222e+00,9.558568040317466652e-01,2.046568355332128331e+00,4.227009072298992809e-01
-1.854866628228810654e+00,-1.014431455670237181e+00,1.803640726604622380e+00,-2.247031497308917380e+00,9.505601315288796371e-01,1.697706071082572210e+00,4.227054299648029811e-01
-1.869524033822772546e+00,-6.536157357915415300e-01,1.804968201486897739e+00,-2.462949631588133848e+00,9.542831720090414471e-01,2.012639141176486124e+00,4.227015160428050367e-01
-2.101137536557897700e+00,-5.358555786258641929e-01,1.857375670704176196e+00,-2.535773043871302868e+00,1.136290613555184681e+00,1.974355101245843125e+00,4.227050247986279263e-01
-1.604566426360568121e+00,-3.609693582335558593e-01,1.636836010370524175e+00,-2.697630380840507769e+00,9.531812432090402964e-01,2.443498124427368801e+00,4.227072780277786879e-01
-1.204462218015701636e+00,-1.085001690731583368e+00,1.637162400830346254e+00,-2.780169512184380576e+00,1.456647111186766486e+00,2.190053961707940644e+00,4.227081592796876341e-01
-1.013292948134017379e+00,-1.302858110385000323e+00,1.766686161304870994e+00,-2.792662504119342692e+00,1.490882721806528588e+00,2.221582388075562520e+00,4.227159494127648576e-01
-1.189486573763547606e+00,-7.730063437920159375e-01,1.661245416963256005e+00,-2.824490640966559329e+00,1.386972237017123577e+00,2.542974056011743311e+00,4.227168646603560176e-01
-6.263322053560015368e-01,2.673679457996146480e-01,3.523443136240324014e-01,-2.434835414345914106e+00,4.259689118856095358e-01,2.222801116523077880e+00,4.227125104468612560e-01
2.825006896072836393e-01,-7.591224613435425261e-02,-2.168357126130153190e-01,-2.985725445550392987e+00,2.598674721100154295e-01,3.111685406929455944e+00,4.227168495636506873e-01
