1.465762490162391407e-01,4.112750010399429668e-01,1.981459076794014618e-01,-2.248920111394387078e+00,-1.587237874698238516e-02,2.902016617843619972e+00,8.227940909791658930e-01
5.689229858037783694e-02,7.071692671215323855e-01,2.332106693584247992e-01,-1.621743162349148948e+00,1.322464322196173492e-01,2.061471528341510151e+00,8.227919597951629527e-01
-4.023790921825745603e-01,6.467883049909856075e-01,5.664455314752695481e-01,-2.003316864475779724e+00,5.455363393185572729e-01,2.468846345226310746e+00,8.227868354958518538e-01
-8.540569684390281191e-01,8.420378352348415474e-01,1.019879358068999986e+00,-2.377819455681513539e+00,2.493033322218916326e-01,3.181223257024468953e+00,8.228435777505499482e-01
-5.187969623217947301e-01,8.003989239373285880e-01,8.837121146586005560e-01,-2.519814232931083531e+00,3.232250079634902962e-01,3.840243261489937332e+00,8.228588732447407184e-01
1.332600414838497116e+00,6.835474495945410567e-01,-8.406281336112602087e-01,-2.097551202428403538e+00,2.678790368548156775e-01,2.645817636652439742e+00,8.228673492379839916e-01
1.658947521308523410e+00,1.042474598872548341e+00,-1.091730618480475368e+00,-2.051790354274821926e+00,5.223929020790268885e-01,2.547807661662041756e+00,8.228649189306300737e-01
1.337909234136273939e+00,6.148980570167125181e-01,-7.598290803999659948e-01,-2.342408524834063588e+00,5.223049303854587766e-01,3.127590406098612164e+00,8.228602744387930601e-01
1.135851463669072192e+00,6.228244191792278173e-01,-5.004994187049262022e-01,-2.464134397802901777e+00,5.210855708371519013e-01,3.599674047367341867e+00,8.228599800557476751e-01
7.507588194017452699e-01,4.741185378276703832e-01,-3.889827563297338364e-01,-2.105260129047294537e+00,5.093805623665185189e-01,2.636105031698430690e+00,8.228623192871524772e-01
