1.237904918416692646e-01,-2.887881816951769903e-02,-2.494370759706952823e-01,-2.804872989364793678e+00,3.867255033777321493e-01,2.763261326707986854e+00,4.227121955483663651e-01
-7.700049988191784434e-02,3.537311111795153895e-01,-2.604726065859290784e-01,-2.282704640631642246e+00,4.888574255320823347e-01,2.021371415561548979e+00,4.226928309545985307e-01
8.224087077215869179e-02,3.596122197166936041e-01,-1.718374854209940017e-01,-2.219317363420879818e+00,7.008882008563063759e-02,2.029471585603837891e+00,8.419066132071770792e-01
3.464990178998749726e-01,4.063130581407152775e-01,-1.561658166394273850e-01,-2.217582434541609526e+00,-3.439390018381959235e-01,1.992107598982252092e+00,8.418708425441037146e-01
4.376076986427138160e-01,1.853903235363363045e-01,-1.486299472300762203e-01,-2.568031792246520340e+00,-7.907580831632941010e-01,2.299282013582810702e+00,8.418603607369701258e-01
4.478657800619972318e-01,9.817217330218518112e-02,-1.171903827937016973e-01,-2.749982471271766205e+00,-1.270634807307525760e+00,2.394934183410581063e+00,8.418595701294571132e-01
-1.687282664609859983e+00,1.325262439792242564e+00,1.397219845474468869e+00,-2.296112458151121860e+00,-9.893552905684641630e-01,1.746057399471292904e+00,8.418651094068649865e-01
-2.085160717831517463e+00,9.598264845182967742e-01,1.283905810672953951e+00,-2.736636350243807581e+00,-8.943627958630719910e-01,2.567823385073699338e+00,8.418643910832667165e-01
1.949422974965721034e+00,8.499203498113380162e-01,-1.247168432987143749e+00,-2.813766734356597521e+00,6.642379476136404115e-01,2.761305392630615252e+00,8.418534681043694512e-01
1.744104747395911925e+00,3.889687684918038957e-01,-1.510606971432559620e+00,-2.804870788435321227e+00,4.466653996343912247e-01,2.761630538555521763e+00,8.418517094283599622e-01
